source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,text_spanish,_sentence_text_spanish
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_9709-9868,9832,9846,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9832, end=9846, sentimentcategory=4)",glaub- würdige,"An einigen Orten beträgt ſie 6o , an andern 8o , und oft auch 1 oo Klafter , wel- ches man kaum glauben würde , wenn nicht glaub- würdige Männer es bezeugten .",4,creíble,"En algunos lugares es de 60, en otros de 80, y a menudo también de 100 brazas, lo cual apenas se creería si hombres creíbles no lo atestiguaran."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_12552-12776,12671,12680,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12671, end=12680, entitycategory=PERSON, sentimentcategory=3)",Reiſenden,"Dieſer Felſen iſt einen Theil des July und den ganzen Monat Auguſt unter dem Waſſer , und bloß der Baum oben dient den Reiſenden zum Merkzei- chen , den Felſen zu vermeiden , welchem es ſehr gefährlich iſt , ſich zu nähern .",3,viajeros,"Esta roca está parcialmente bajo el agua durante parte de julio y todo el mes de agosto, y solo el árbol en la parte superior sirve como punto de referencia para los viajeros para evitar la roca, la cual es muy peligrosa acercarse."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_13401-13982,13421,13431,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=13421, end=13431, sentimentcategory=2)",gefährlich,"Dieſer enge Paß iſt gefährlich und nicht weniger als 2 bis 3 Meilen lang . * Der Apuree , ein ſehr großer Fluß , der in drei Aermen ins Meer fällt , iſt ſo tief und reiſſend , daß er da , wo er eine Breite faſt von einer Meile hat , ſich mehr als um ein Viertel verengt , welches fürchterliche Strudel verur- ſacht , die , indem ſie die Schiffe von weiten an ſich ziehen , ſchon mehrere Schiffbrüche veranlaßt haben . - Nahe an der Mündung des Flußes Para- rUma , am ſüdlichen Ufer des Oronoko , giebt es einen Felſen , der ſich Pyramidenförmig zu einer erſtaunlichen Höhe erhebt .",2,peligroso,"Este estrecho paso es peligroso y tiene una longitud de no menos de 2 a 3 millas. El Apure, un río muy grande que desemboca en el mar en tres brazos, es tan profundo y caudaloso que, donde tiene casi una milla de ancho, se estrecha en más de una cuarta parte, lo que causa remolinos terribles que, al atraer a los barcos desde lejos, ya han causado varios naufragios. Cerca de la desembocadura del río Pararuma, en la orilla sur del Orinoco, hay una roca que se eleva en forma de pirámide a una altura asombrosa."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_15317-15484,15412,15421,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=15412, end=15421, entitycategory=PERSON, sentimentcategory=3)",Batterien,"Die Miſſionairs haben auf dieſem , von der Natar gebildeten , Altan eine Art von Fort mit drei Batterien und eine Caſerne erbaut , worin ſic 46 einige Soldaten haben .",3,baterías,"Los misioneros han construido en este balcón formado por la naturaleza una especie de fuerte con tres baterías y un cuartel, donde se encuentran 46 soldados."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_15317-15484,15468,15476,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=15468, end=15476, entitycategory=PERSON, sentimentcategory=3)",Soldaten,"Die Miſſionairs haben auf dieſem , von der Natar gebildeten , Altan eine Art von Fort mit drei Batterien und eine Caſerne erbaut , worin ſic 46 einige Soldaten haben .",3,soldados,"Los misioneros han construido en este balcón formado por la naturaleza una especie de fuerte con tres baterías y un cuartel, donde se encuentran 46 soldados."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_18829-18906,18834,18838,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=18834, end=18838, entitycategory=PERSON, sentimentcategory=3)",Volk,Dies Volk hatte man ihnen als ſehr wild und als Menſchenfreſſer geſchildert .,3,pueblo,Este pueblo les había sido descrito como muy salvaje y como devoradores de personas.
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_18829-18906,18864,18868,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=18864, end=18868, sentimentcategory=2)",wild,Dies Volk hatte man ihnen als ſehr wild und als Menſchenfreſſer geſchildert .,2,salvaje,Este pueblo les había sido descrito como muy salvaje y como devoradores de personas.
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_21469-21600,21552,21560,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=21552, end=21560, entitycategory=PERSON, sentimentcategory=3)",Soldaten,"Joſeph be- fände , und daß er auf der Inſel Margaretha und an der Küſte von Cumana Soldaten wer- ben laſſe , um ſie zu überfallen .",3,soldado,Joseph se encontraba reclutando soldados en la isla Margarita y en la costa de Cumaná para atacarlos.
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_22444-22574,22541,22551,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=22541, end=22551, entitycategory=PERSON, sentimentcategory=3)",Einwohnern,"Sie trafen hier fünf halbtodte Caziken in Ketten und auf der Tortur , welchen ſie , ſo wie allen Einwohnern , die Freyheit gäben .",3,habitantes,"En español, la oración se traduce como: ""Se encontraron aquí cinco caciques medio muertos encadenados y en tortura, a quienes dieron libertad, al igual que a todos los habitantes."""
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_23634-23974,23747,23755,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=23747, end=23755, entitycategory=PERSON, sentimentcategory=3)",Soldaten,"Als er ſeinen Zug antrat , hatte er mehr als 7oo Pferde und eine große Anzahl Indianer beiderley Geſchlechts als Soldaten in ſeinem Gefolge , welche faſt alle durch die Strapazen , Krankheiten , oder von den Pfeilen der Nationen , welche ſie bekämpfen muß- ten , umkamen . - - Als er den Caßanar paſſirt war , kam er att das Ufer des Meta .",3,soldado,"Cuando emprendió su viaje, tenía más de 700 caballos y un gran número de indios de ambos sexos como soldados en su séquito, la mayoría de los cuales murieron por las penurias, enfermedades o por las flechas de las naciones a las que se enfrentaban. - - Después de pasar el Cañón del Cañar, llegó a la orilla del río Meta."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_23634-23974,23854,23862,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=23854, end=23862, entitycategory=PERSON, sentimentcategory=3)",Nationen,"Als er ſeinen Zug antrat , hatte er mehr als 7oo Pferde und eine große Anzahl Indianer beiderley Geſchlechts als Soldaten in ſeinem Gefolge , welche faſt alle durch die Strapazen , Krankheiten , oder von den Pfeilen der Nationen , welche ſie bekämpfen muß- ten , umkamen . - - Als er den Caßanar paſſirt war , kam er att das Ufer des Meta .",3,naciones,"Cuando emprendió su marcha, tenía más de 700 caballos y un gran número de indios de ambos sexos como soldados en su séquito, la mayoría de los cuales murieron por las penurias, enfermedades o por las flechas de las naciones a las que se enfrentaban. - - Después de pasar el Cañón del Cañar, llegó a la orilla del río Meta."
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_24479-24550,24513,24521,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=24513, end=24521, entitycategory=PERSON, sentimentcategory=3)",Soldaten,Er ver- lor hier 6o ſeiner beſten Soldaten und faſt alle ſeine Pferde .,3,soldados,Él perdió aquí a 60 de sus mejores soldados y casi todos sus caballos.
TP205_sample_ger_180.txt,TP205_sample_ger_180.txt_26719-27142,27080,27086,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=27080, end=27086, entitycategory=PERSON, sentimentcategory=3)",Völker,"Auch verſtand er nichts von den Landesſprachen , nachdem er ſeine Dollmet- ſcher verloren hatte ; überdem aber fehlte es ihm ſelbſt durchaus an Kenntniſſen und Kopf , ſo daß er Oſten und Weſten nicht zu unterſcheiden wußte. “ - Raleigh verſchaffte ſich einen guten Dollmek- ſcher , einen gebornen Guianer , welcher einen Theil der verſchiedenen Sprachen dieſer Völker verſtand , und ihm die wichtigſten Dienſte leiſte- te .",3,pueblos,"También, no entendía nada de los idiomas locales después de haber perdido a sus intérpretes; además, le faltaba completamente conocimientos y perspicacia, por lo que no sabía distinguir entre el este y el oeste. Raleigh consiguió un buen intérprete, un guayanés de nacimiento, que entendía parte de los diferentes idiomas de estos pueblos y le prestaba los servicios más importantes."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_6256-6527,6420,6435,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6420, end=6435, entitycategory=FAUNA, sentimentcategory=2)",some wild beast,"During the day , recurring to his misfortune , he told me that when the lasso first fell over his shoulders , he fancied for the moment that he was in the gripe of some wild beast , but immediately he felt himself drawn from his horse , the truth became apparent to him .",2,una bestia salvaje,"Durante el día, recurriendo a su desgracia, me contó que cuando el lazo cayó por primera vez sobre sus hombros, por un momento creyó que estaba en las garras de alguna bestia salvaje, pero inmediatamente sintió que lo arrastraban de su caballo, y la verdad se hizo evidente para él."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_9017-9142,9065,9069,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9065, end=9069, sentimentcategory=4)",kind,"I felt that he was in good hands , and that his kind Californian nurse and her husband would do all that they could for him .",4,amable,"Sentí que estaba en buenas manos, y que su amable enfermera californiana y su esposo harían todo lo que pudieran por él."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_9451-9722,9455,9482,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9455, end=9482, entitycategory=FLORA, sentimentcategory=2)",rapidly-decaying vegetation,"The rapidly-decaying vegetation -- here unusually rank -- was producing a malaria , and sickness was doing its ravages ; but still the poor infatuated people , or rather such of them as were not prevented by positive inability , worked on until they sunk under the toil .",2,vegetación en rápida descomposición,"La vegetación en rápida descomposición, aquí inusualmente densa, estaba produciendo malaria, y la enfermedad estaba causando estragos; pero aún así, la pobre gente infatuada, o más bien aquellos que no eran impedidos por una incapacidad absoluta, seguían trabajando hasta que sucumbían al esfuerzo."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_14542-14751,14609,14642,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=14609, end=14642, entitycategory=PERSON, sentimentcategory=2)",leader of the band of desperadoes,I heard from Lacosse that Captain Sutter had informed him that the leader of the band of desperadoes who had plundered us had been seen down at the Fort with some of his companions not more than ten days ago .,2,líder de la banda de bandidos,Escuché de Lacosse que el Capitán Sutter le había informado que el líder de la banda de bandidos que nos habían saqueado había sido visto en el Fuerte con algunos de sus compañeros no hace más de diez días.
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_16007-16239,16106,16110,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=16106, end=16110, sentimentcategory=2)",poor,"They had constant tidings of them all along the route , as El Capitan was too well known to many a poor ranchero whom he had plundered of the dollars produced by the sale of his hides , while on his journey home from the sea-coast .",2,pobre,"Tenían constantes noticias de ellos a lo largo de todo el camino, ya que El Capitán era muy conocido por muchos pobres rancheros a quienes había saqueado de los dólares producidos por la venta de sus pieles, mientras regresaba a casa desde la costa."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_17853-17976,17865,17870,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=17865, end=17870, sentimentcategory=4)",fresh,"We obtained fresh horses from Sweeting , and set off in gallant style , determined to shorten the distance by hard riding .",4,fresco,"Obtuvimos caballos frescos de Sweeting y partimos con estilo gallardo, decididos a acortar la distancia con una cabalgata intensa."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_20796-21042,20839,20848,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=20839, end=20848, sentimentcategory=4)",civilized,"The following morning we fell in with some civilized Indians , who informed us , in answer to our inquiries , that a party of three whites passed along the trail the evening before last , and that they would have encamped not far from this spot .",4,civilizado,"A la mañana siguiente nos encontramos con algunos indios civilizados, quienes nos informaron, en respuesta a nuestras preguntas, que un grupo de tres blancos pasó por el sendero la tarde antes de ayer, y que habrían acampado no lejos de este lugar."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_21598-21869,21725,21729,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=21725, end=21729, sentimentcategory=2)",poor,"This is , to make predatory excursions across the mountains , and to drive off a large herd of tame horses , belonging to some poor ranchero , at a time ; these they slaughter , and subsist on as long as the flesh lasts , when they set out again on a similar expedition .",2,pobre,"Esto es, hacer excursiones depredadoras a través de las montañas y ahuyentar a un gran rebaño de caballos mansos, pertenecientes a algún pobre ranchero, en un momento; estos los sacrifican y subsisten de ellos mientras la carne dura, cuando vuelven a emprender una expedición similar."
GB-29_sample_English_19.txt,GB-29_sample_English_19.txt_22651-22930,22755,22778,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=22755, end=22778, sentimentcategory=2)",worn out by the journey,"I felt disposed , as far as I was myself concerned , to give over the pursuit , as my horse was already worn out by the journey ; but my companions would not listen to it , and determined , at any rate , to see what would result from following it up briskly during the next day .",2,agotado por el viaje,"Sentí dispuesto, en lo que a mí respecta, a renunciar a la persecución, ya que mi caballo estaba agotado por el viaje; pero mis compañeros no quisieron escucharlo y decidieron, de todos modos, ver qué resultado se obtendría al seguirlo rápidamente durante el próximo día."
GB-22_sample_IAA_19_English.txt,GB-22_sample_IAA_19_English.txt_0-123,106,121,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=106, end=121, sentimentcategory=3)",united together,"Author: Charles Darwin
Title: Journal of Researches The Voyage Of The Beagle
Two of these are shown above united together .",3,unidos juntos,"Autor: Charles Darwin
Título: Diario de Investigaciones El Viaje Del Beagle
Dos de estos se muestran arriba unidos juntos."
GB-22_sample_IAA_19_English.txt,GB-22_sample_IAA_19_English.txt_582-755,602,655,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=602, end=655, entitycategory=FLORA, sentimentcategory=4)",small but perfect spheres of brownish granular matter,"In some specimens , small but perfect spheres of brownish granular matter supplied the places of the septa ; and I observed the curious process by which they were produced .",4,pequeñas pero perfectas esferas de materia granular marrón,"En algunos especímenes, pequeñas pero perfectas esferas de materia granular marrón ocupaban los lugares de los septos; y observé el curioso proceso por el cual eran producidas."
GB-22_sample_IAA_19_English.txt,GB-22_sample_IAA_19_English.txt_1778-1957,1902,1908,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=1902, end=1908, sentimentcategory=3)",minute,"Some of the water placed in a glass was of a pale reddish tint ; and , examined under a microscope , was seen to swarm with minute animalcula darting about , and often exploding .",3,minuto,"Parte del agua colocada en un vaso tenía un ligero tono rojizo pálido; y, examinada bajo un microscopio, se veía repleta de diminutos animalículos que se movían rápidamente y a menudo explotaban."
BHL_7_sample_Dutch_19.0.txt,BHL_7_sample_Dutch_19.0.txt_4575-4753,4599,4609,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=4599, end=4609, entitycategory=PERSON, sentimentcategory=3)",schrijvers,"Suppl . ) , en volgende schrijvers , geven eene reeks van variëteiten bij M. communis op , echter met uitdrukking van twijfel , of daaronder niet afzonderlijke soorten schuilen .",3,escritores,"(Suppl.), y los siguientes escritores, presentan una serie de variedades en M. communis, aunque expresando dudas sobre si no se esconden especies separadas entre ellas."
BHL_7_sample_Dutch_19.0.txt,BHL_7_sample_Dutch_19.0.txt_19643-19971,19710,19718,Eltine_Janssens,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=19710, end=19718, entitycategory=PERSON, sentimentcategory=3)",bloemist,"Wanneer dus de Melocacti eens weder in de mode kwamen , en het een bloemist mocht invallen , zijn geluk hiermede op de genoemde wijze te beproeven , zou één zoodanige strooptocht voldoende zijn , om onze kleine eilanden voor langen tijd van hun , uit een botanisch en plantengeografisch oogpunt , schoonste sieraad te berooven .",3,florista,"Cuando los Melocacti volvieran a estar de moda y a un florista se le ocurriera probar su suerte de esta manera, una sola incursión sería suficiente para privar a nuestras pequeñas islas por mucho tiempo de su adorno más hermoso desde un punto de vista botánico y fitogeográfico."
GB-296_sample_French_19.txt,GB-296_sample_French_19.txt_694-1941,863,871,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=863, end=871, entitycategory=PERSON, sentimentcategory=2)",sorcière,"Djigansk . -- Mes premiers souvenirs . -- Brigandages . -- Le paysage de Djigansk . -- Les habitants . -- La pêche . -- Si les poissons morts sont bons à manger . -- La sorcière Agrippine . -- Mon premier voyage . -- Killæm et ses environs . -- Malheurs . -- Les Yakoutes . -- La chasse et la pêche . -- Yakoutsk . -- Mon premier emploi . -- J'avance . -- Dernières recommandations de ma mère . -- Irkoutsk . -- Voyage . -- Oudskoï . -- Mes bagages . -- Campement . -- Le froid . -- La rivière Outchour . -- L'Aldan . -- Voyage dans la neige et dans la glace . -- L'Ægnæ . -- Un Tongouse qui pleure son chien . -- Obstacles et fatigues . -- Les guides . -- Ascension du Diougdjour . -- Stratagème pour prendre un oiseau . -- La ville d'Oudskoï . -- La pêche à l'embouchure du fleuve Ut . -- Navigation pénible . -- Boroukan . -- Une halte dans la neige . -- Les rennes . -- Le mont Byraya . -- Retour à Oudskoï et à Yakoutsk . 161 Viliouisk . -- Sel tricolore . -- Bois pétrifié . -- Le Sountar . -- Nouveau voyage . -- Description du pays des Yakoutes . -- Climat . -- Population . -- Caractères . -- Aptitudes . -- Les femmes yakoutes . 177 DE SYDNEY À ADÉLAÏDE ( Australie du Sud ) , notes extraites d'une correspondance particulière ( 1860 ) .",2,bruja,"Djigansk. -- Mis primeros recuerdos. -- Bandidaje. -- El paisaje de Djigansk. -- Los habitantes. -- La pesca. -- Si los peces muertos son buenos para comer. -- La bruja Agrippine. -- Mi primer viaje. -- Killæm y sus alrededores. -- Desgracias. -- Los Yakutos. -- La caza y la pesca. -- Yakutsk. -- Mi primer empleo. -- Avanzo. -- Últimas recomendaciones de mi madre. -- Irkutsk. -- Viaje. -- Oudskoï. -- Mis maletas. -- Campamento. -- El frío. -- El río Outchour. -- El Aldan. -- Viaje en la nieve y en el hielo. -- El Ægnæ. -- Un tunguso que llora a su perro. -- Obstáculos y fatigas. -- Los guías. -- Ascenso del Diougdjour. -- Estratagema para atrapar un pájaro. -- La ciudad de Oudskoï. -- La pesca en la desembocadura del río Ut. -- Navegación difícil. -- Boroukan. -- Una parada en la nieve. -- Los renos. -- El monte Byraya. -- Regreso a Oudskoï y a Yakutsk. 161 Viliouisk. -- Sal tricolor. -- Madera petrificada. -- El Sountar. -- Nuevo viaje. -- Descripción del país de los Yakutos. -- Clima. -- Población. -- Características. -- Aptitudes. -- Las mujeres yakutas. 177 DE SYDNEY A ADÉLAIDE (Australia del Sur), notas extraídas de una correspondencia particular (1860)."
GB-296_sample_French_19.txt,GB-296_sample_French_19.txt_1942-2319,2013,2020,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=2013, end=2020, sentimentcategory=3)",anciens,"Les Alpes australiennes . -- Le bassin du Murray . -- Ce qui reste des anciens maîtres du sol . -- Navigation sur le Murray . -- Frontières de l'Australie du Sud . -- Le lac Alexandrina . -- Le Kanguroo rouge . -- La colonie de l'Australie du Sud . -- Adélaïde . -- Culture et mines . 182 VOYAGES ET DÉCOUVERTES AU CENTRE DE L'AFRIQUE , journal du docteur BARTH ( 1849-1855 ) .",3,antiguos,"Los Alpes australianos. -- La cuenca del río Murray. -- Lo que queda de los antiguos dueños de la tierra. -- Navegación en el río Murray. -- Fronteras de Australia del Sur. -- El lago Alexandrina. -- El canguro rojo. -- La colonia de Australia del Sur. -- Adelaida. -- Cultura y minas. 182 VIAJES Y DESCUBRIMIENTOS EN EL CENTRO DE ÁFRICA, diario del doctor BARTH (1849-1855)."
GB-296_sample_French_19.txt,GB-296_sample_French_19.txt_2320-5688,2840,2858,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=2840, end=2858, entitycategory=PERSON, sentimentcategory=3)",Pouvoir despotique,"Henry Barth . -- But de l'expédition de Richardson . -- Départ . -- Le Fezzan . -- Mourzouk . -- Le désert . -- Le palais des démons . -- Barth s'égare ; torture et agonie . -- Oasis . -- Les Touaregs . -- Dunes . -- Afalesselez . -- Bubales et moufflons . -- Ouragan . -- Frontières de l'Asben . -- Extorsions . -- Déluge à une latitude où il ne doit pas pleuvoir . -- La Suisse du désert . -- Sombre vallée de Taghist . -- Riante vallée d'Auderas . -- Agadez . -- Sa décadence . -- Entrevue de Barth et du sultan . -- Pouvoir despotique . -- Coup d'oeil sur les moeurs . -- Habitat de la girafe . -- Le Soudan ; le Damergou . -- Architecture . -- Katchéna ; Barth est prisonnier . -- Pénurie d'argent . -- Kano . -- Son aspect , son industrie , sa population . -- De Kano à Kouka . -- Mort de Richardson . -- Arrivée à Kouka . -- Difficultés croissantes . -- L'énergie du voyageur en triomphe . -- Ses visiteurs . -- Un vieux courtisan . -- Le vizir et ses quatre cents femmes . -- Description de la ville , son marché , ses habitants . -- Le Dendal . -- Excursion . -- Angornou . -- Le lac Tchad . 193 Départ . -- Aspect désolé du pays . -- Les Ghouas . -- Mabani . -- Le mont Délabéda . -- Forgeron en plein vent . -- Dévastation . -- Orage . -- Baobab . -- Le Mendif . -- Les Marghis . -- L'Adamaoua . -- Mboutoudi . -- Proposition de mariage . -- Installation de vive force chez le fils du gouverneur de Soulleri . -- Le Bénoué . -- Yola . -- Mauvais accueil . -- Renvoi subit . -- Les Ouélad-Sliman . -- Situation politique du Bornou . -- La ville de Yo . -- Ngégimi ou Ingégimi . -- Chute dans un bourbier . -- Territoire ennemi . -- Razzia . -- Nouvelle expédition . -- Troisième départ de Kouka . -- Le chef de la police . -- Aspect de l'armée . -- Dikoua . -- Marche de l'armée . -- Le Mosgou . -- Adishen et son escorte . -- Beauté du pays . -- Chasse à l'homme . -- Erreur des Européens sur le centre de l'Afrique . -- Incendies . -- Baga . -- Partage du butin . -- Entrée dans le Baghirmi . -- Refus de passage . -- Traversée du Chari . -- À travers champs . -- Défense d'aller plus loin . -- Hospitalité de Bou-Bakr-Sadik . -- Barth est arrêté . -- On lui met les fers aux pieds . -- Délivré par Sadik . -- Maséna . -- Un savant . -- Les femmes de Baghirmi . -- Combat avec des fourmis . -- Cortége du sultan . -- Dépêches de Londres . 209 De Katchéna au Niger . -- Le district de Mouniyo . -- Lacs remarquables . -- Aspect curieux de Zinder . -- Route périlleuse . -- Activité des fourmis . -- Le Ghaladina de Sokoto . -- Marche forcée de trente heures . -- L'émir Aliyou . -- Vourno . -- Situation du pays . -- Cortége nuptial . -- Sokoto . -- Caprice d'une boîte à musique . -- Gando . -- Khalilou . -- Un chevalier d'industrie . -- Exactions . -- Pluie . -- Désolation et fécondité . -- Zogirma . -- La vallée de Foga . -- Le Niger . -- La ville de Say . -- Région mystérieuse . -- Orage . -- Passage de la Sirba . -- Fin du rhamadan à Sebba . -- Bijoux en cuivre . -- De l'eau partout . -- Barth déguisé en schérif . -- Horreur des chiens . -- Montagnes du Hombori . -- Protection des Touaregs . -- Bambara . -- Prières pour la pluie . -- Sur l'eau . -- Kabara . -- Visites importunes . -- Dangereux passage . -- Tinboctoue , Tomboctou ou Tembouctou . -- El Bakay . -- Menaces . -- Le camp du cheik . -- Irritation croissante . -- Sus au chrétien !",3,Poder despótico,"Henry Barth. -- Objetivo de la expedición de Richardson. -- Partida. -- El Fezzan. -- Mourzouk. -- El desierto. -- El palacio de los demonios. -- Barth se pierde; tortura y agonía. -- Oasis. -- Los Tuaregs. -- Dunas. -- Afalesselez. -- Bubales y muflones. -- Huracán. -- Fronteras de Asben. -- Extorsiones. -- Diluvio en una latitud donde no debería llover. -- La Suiza del desierto. -- Valle sombrío de Taghist. -- Valle alegre de Auderas. -- Agadez. -- Su decadencia. -- Encuentro entre Barth y el sultán. -- Poder despótico. -- Vistazo a las costumbres. -- Hábitat de la jirafa. -- Sudán; Damergou. -- Arquitectura. -- Katchéna; Barth es prisionero. -- Escasez de dinero. -- Kano. -- Su aspecto, su industria, su población. -- De Kano a Kouka. -- Muerte de Richardson. -- Llegada a Kouka. -- Dificultades crecientes. -- La energía del viajero triunfa. -- Sus visitantes. -- Un viejo cortesano. -- El visir y sus cuatrocientas mujeres. -- Descripción de la ciudad, su mercado, sus habitantes. -- El Dendal. -- Excursión. -- Angornou. -- El lago Chad. 193 Partida. -- Aspecto desolado del país. -- Los Ghouas. -- Mabani. -- El monte Délabéda. -- Herrero al aire libre. -- Devastación. -- Tormenta. -- Baobab. -- El Mendif. -- Los Marghis. -- Adamaoua. -- Mboutoudi. -- Propuesta de matrimonio. -- Instalación a la fuerza en el hijo del gobernador de Soulleri. -- El Benue. -- Yola. -- Mal recibimiento. -- Despido repentino. -- Los Ouélad-Sliman. -- Situación política de Bornou. -- La ciudad de Yo. -- Ngégimi o Ingégimi. -- Caída en un lodazal. -- Territorio enemigo. -- Razzia. -- Nueva expedición. -- Tercera partida de Kouka. -- El jefe de policía. -- Aspecto del ejército. -- Dikoua. -- Marcha del ejército. -- El Mosgou. -- Adishen y su escolta. -- Belleza del país. -- Caza humana. -- Error de los europeos sobre el centro de África. -- Incendios. -- Baga. -- Reparto del botín. -- Entrada en Baghirmi. -- Rechazo de paso. -- Cruce del Chari. -- A través de campos. -- Prohibición de avanzar más. -- Hospitalidad de Bou-Bakr-Sadik. -- Barth es arrestado. -- Le ponen grilletes en los pies. -- Liberado por Sadik. -- Maséna. -- Un erudito. -- Las mujeres de Baghirmi. -- Lucha con hormigas. -- Cortejo del sultán. -- Mensajes de Londres. 209 De Katchéna al Níger. -- Distrito de Mouniyo. -- Lagos notables. -- Aspecto curioso de Zinder. -- Ruta peligrosa. -- Actividad de las hormigas. -- El Ghaladina de Sokoto. -- Marcha forzada de treinta horas. -- El emir Aliyou. -- Vourno. -- Situación del país. -- Cortejo nupcial. -- Sokoto. -- Capricho de una caja de música. -- Gando. -- Khalilou. -- Un aventurero. -- Exacciones. -- Lluvia. -- Desolación y fertilidad. -- Zogirma. -- Valle de Foga. -- El Níger. -- La ciudad de Say. -- Región misteriosa. -- Tormenta. -- Paso de la Sirba. -- Fin del ramadán en Sebba. -- Joyas de cobre. -- Agua por todas partes. -- Barth disfrazado de sherif. -- Horror de los perros. -- Montañas de Hombori. -- Protección de los Tuaregs. -- Bambara. -- Oraciones por la lluvia. -- Sobre el agua. -- Kabara. -- Visitas molestas. -- Paso peligroso. -- Tombuctú. -- El Bakay. -- Amenazas. -- El campamento del jeque. -- Irritación creciente. -- ¡Al ataque al cristiano!"
